Serial_number:,,,,
2052075,,,,
Project ID:,,,,
,,,,
Location:,,,,
BugCamp_Baro,,,,
LEVEL,,,,
UNIT: kPa,,,,
TEMPERATURE,,,,
UNIT: °C,,,,
Date,Time (UTC),ms,LEVEL,TEMPERATURE
7/1/2022,12:00:00 AM,0,74.4158,21.739
7/1/2022,12:30:00 AM,0,74.4074,21.423
7/1/2022,1:00:00 AM,0,74.4024,21.089
7/1/2022,1:30:00 AM,0,74.4056,20.647
7/1/2022,2:00:00 AM,0,74.4214,20.202
7/1/2022,2:30:00 AM,0,74.419,19.764
7/1/2022,3:00:00 AM,0,74.4258,19.28
7/1/2022,3:30:00 AM,0,74.424,18.686
7/1/2022,4:00:00 AM,0,74.4342,18.052
7/1/2022,4:30:00 AM,0,74.4491,17.383
7/1/2022,5:00:00 AM,0,74.4645,16.669
7/1/2022,5:30:00 AM,0,74.4575,15.922
7/1/2022,6:00:00 AM,0,74.4437,15.174
7/1/2022,6:30:00 AM,0,74.4405,14.469
7/1/2022,7:00:00 AM,0,74.448,13.76
7/1/2022,7:30:00 AM,0,74.4307,13.003
7/1/2022,8:00:00 AM,0,74.4287,12.338
7/1/2022,8:30:00 AM,0,74.4257,11.668
7/1/2022,9:00:00 AM,0,74.4245,11.049
7/1/2022,9:30:00 AM,0,74.4219,10.435
7/1/2022,10:00:00 AM,0,74.4154,9.879
7/1/2022,10:30:00 AM,0,74.4129,9.282
7/1/2022,11:00:00 AM,0,74.4215,8.698
7/1/2022,11:30:00 AM,0,74.4192,8.169
7/1/2022,12:00:00 PM,0,74.438,7.684
7/1/2022,12:30:00 PM,0,74.4486,7.196
7/1/2022,1:00:00 PM,0,74.4579,6.732
7/1/2022,1:30:00 PM,0,74.4632,6.303
7/1/2022,2:00:00 PM,0,74.456,6.05
7/1/2022,2:30:00 PM,0,74.4516,6.044
7/1/2022,3:00:00 PM,0,74.461,6.513
7/1/2022,3:30:00 PM,0,74.4598,7.155
7/1/2022,4:00:00 PM,0,74.4596,8.076
7/1/2022,4:30:00 PM,0,74.4653,9.169
7/1/2022,5:00:00 PM,0,74.4503,10.118
7/1/2022,5:30:00 PM,0,74.4616,10.959
7/1/2022,6:00:00 PM,0,74.4581,11.823
7/1/2022,6:30:00 PM,0,74.4565,12.718
7/1/2022,7:00:00 PM,0,74.4447,13.688
7/1/2022,7:30:00 PM,0,74.437,14.775
7/1/2022,8:00:00 PM,0,74.4254,16.006
7/1/2022,8:30:00 PM,0,74.4118,17.206
7/1/2022,9:00:00 PM,0,74.4039,18.346
7/1/2022,9:30:00 PM,0,74.3902,19.189
7/1/2022,10:00:00 PM,0,74.3873,19.811
7/1/2022,10:30:00 PM,0,74.3666,20.278
7/1/2022,11:00:00 PM,0,74.3545,20.518
7/1/2022,11:30:00 PM,0,74.3516,20.592
7/2/2022,12:00:00 AM,0,74.3246,20.522
7/2/2022,12:30:00 AM,0,74.3065,20.369
7/2/2022,1:00:00 AM,0,74.282,20.172
7/2/2022,1:30:00 AM,0,74.2831,19.898
7/2/2022,2:00:00 AM,0,74.2778,19.639
7/2/2022,2:30:00 AM,0,74.2787,19.317
7/2/2022,3:00:00 AM,0,74.2687,18.983
7/2/2022,3:30:00 AM,0,74.2865,18.579
7/2/2022,4:00:00 AM,0,74.3022,18.119
7/2/2022,4:30:00 AM,0,74.3277,17.599
7/2/2022,5:00:00 AM,0,74.3177,17.059
7/2/2022,5:30:00 AM,0,74.3058,16.505
7/2/2022,6:00:00 AM,0,74.3018,15.901
7/2/2022,6:30:00 AM,0,74.2823,15.359
7/2/2022,7:00:00 AM,0,74.2784,14.804
7/2/2022,7:30:00 AM,0,74.2774,14.196
7/2/2022,8:00:00 AM,0,74.251,13.642
7/2/2022,8:30:00 AM,0,74.2485,13.056
7/2/2022,9:00:00 AM,0,74.2435,12.575
7/2/2022,9:30:00 AM,0,74.2472,11.94
7/2/2022,10:00:00 AM,0,74.2259,11.363
7/2/2022,10:30:00 AM,0,74.224,10.979
7/2/2022,11:00:00 AM,0,74.2096,10.535
7/2/2022,11:30:00 AM,0,74.2021,10.051
7/2/2022,12:00:00 PM,0,74.2041,9.617
7/2/2022,12:30:00 PM,0,74.2025,9.195
7/2/2022,1:00:00 PM,0,74.1983,8.77
7/2/2022,1:30:00 PM,0,74.1932,8.375
7/2/2022,2:00:00 PM,0,74.1916,8.116
7/2/2022,2:30:00 PM,0,74.1837,8.082
7/2/2022,3:00:00 PM,0,74.1679,8.5
7/2/2022,3:30:00 PM,0,74.1593,9.05
7/2/2022,4:00:00 PM,0,74.1558,9.811
7/2/2022,4:30:00 PM,0,74.1532,10.737
7/2/2022,5:00:00 PM,0,74.1444,11.412
7/2/2022,5:30:00 PM,0,74.1619,12.057
7/2/2022,6:00:00 PM,0,74.1451,12.78
7/2/2022,6:30:00 PM,0,74.1604,13.611
7/2/2022,7:00:00 PM,0,74.1545,14.476
7/2/2022,7:30:00 PM,0,74.139,15.415
7/2/2022,8:00:00 PM,0,74.1188,16.458
7/2/2022,8:30:00 PM,0,74.1154,17.482
7/2/2022,9:00:00 PM,0,74.1068,18.335
7/2/2022,9:30:00 PM,0,74.0954,19.016
7/2/2022,10:00:00 PM,0,74.0952,19.422
7/2/2022,10:30:00 PM,0,74.0882,19.644
7/2/2022,11:00:00 PM,0,74.0729,19.664
7/2/2022,11:30:00 PM,0,74.0582,19.463
7/3/2022,12:00:00 AM,0,74.0354,19.148
7/3/2022,12:30:00 AM,0,74.0206,18.814
7/3/2022,1:00:00 AM,0,74.0133,18.425
7/3/2022,1:30:00 AM,0,73.995,18.013
7/3/2022,2:00:00 AM,0,73.9992,17.574
7/3/2022,2:30:00 AM,0,73.9947,17.14
7/3/2022,3:00:00 AM,0,73.9998,16.694
7/3/2022,3:30:00 AM,0,73.9998,16.195
7/3/2022,4:00:00 AM,0,74.0116,15.661
7/3/2022,4:30:00 AM,0,74.0082,15.072
7/3/2022,5:00:00 AM,0,74.0037,14.591
7/3/2022,5:30:00 AM,0,74.0228,14.088
7/3/2022,6:00:00 AM,0,74.0059,13.594
7/3/2022,6:30:00 AM,0,74.0133,13.034
7/3/2022,7:00:00 AM,0,74.0135,12.463
7/3/2022,7:30:00 AM,0,73.9857,11.894
7/3/2022,8:00:00 AM,0,73.9984,11.359
7/3/2022,8:30:00 AM,0,73.9959,10.867
7/3/2022,9:00:00 AM,0,73.9775,10.348
7/3/2022,9:30:00 AM,0,73.9727,9.794
7/3/2022,10:00:00 AM,0,73.9744,9.24
7/3/2022,10:30:00 AM,0,73.9802,8.689
7/3/2022,11:00:00 AM,0,73.9608,8.154
7/3/2022,11:30:00 AM,0,73.9507,7.624
7/3/2022,12:00:00 PM,0,73.9612,7.094
7/3/2022,12:30:00 PM,0,73.9704,6.583
7/3/2022,1:00:00 PM,0,73.9827,6.129
7/3/2022,1:30:00 PM,0,73.9694,5.728
7/3/2022,2:00:00 PM,0,73.9629,5.519
7/3/2022,2:30:00 PM,0,73.9544,5.528
7/3/2022,3:00:00 PM,0,73.9558,5.935
7/3/2022,3:30:00 PM,0,73.9541,6.531
7/3/2022,4:00:00 PM,0,73.9604,7.286
7/3/2022,4:30:00 PM,0,73.9559,8.139
7/3/2022,5:00:00 PM,0,73.9664,8.84
7/3/2022,5:30:00 PM,0,73.9686,9.52
7/3/2022,6:00:00 PM,0,73.9895,10.171
7/3/2022,6:30:00 PM,0,73.986,10.864
7/3/2022,7:00:00 PM,0,73.9682,11.637
7/3/2022,7:30:00 PM,0,73.9773,12.529
7/3/2022,8:00:00 PM,0,73.9737,13.606
7/3/2022,8:30:00 PM,0,73.9785,14.732
7/3/2022,9:00:00 PM,0,73.975,15.678
7/3/2022,9:30:00 PM,0,73.962,16.413
7/3/2022,10:00:00 PM,0,73.9646,16.938
7/3/2022,10:30:00 PM,0,73.9533,17.364
7/3/2022,11:00:00 PM,0,73.9549,17.536
7/3/2022,11:30:00 PM,0,73.949,17.551
7/4/2022,12:00:00 AM,0,73.9602,17.402
7/4/2022,12:30:00 AM,0,73.9446,17.177
7/4/2022,1:00:00 AM,0,73.9296,16.882
7/4/2022,1:30:00 AM,0,73.9388,16.564
7/4/2022,2:00:00 AM,0,73.9382,16.218
7/4/2022,2:30:00 AM,0,73.9433,15.836
7/4/2022,3:00:00 AM,0,73.9514,15.457
7/4/2022,3:30:00 AM,0,73.9636,15.053
7/4/2022,4:00:00 AM,0,73.9824,14.611
7/4/2022,4:30:00 AM,0,74.0027,13.675
7/4/2022,5:00:00 AM,0,74.013,13.318
7/4/2022,5:30:00 AM,0,74.0068,12.522
7/4/2022,6:00:00 AM,0,73.997,11.996
7/4/2022,6:30:00 AM,0,73.9939,11.554
7/4/2022,7:00:00 AM,0,73.9992,11.091
7/4/2022,7:30:00 AM,0,73.9931,10.591
7/4/2022,8:00:00 AM,0,73.9821,10.101
7/4/2022,8:30:00 AM,0,73.9913,9.635
7/4/2022,9:00:00 AM,0,73.9883,9.183
7/4/2022,9:30:00 AM,0,74.007,8.704
7/4/2022,10:00:00 AM,0,73.9881,8.222
7/4/2022,10:30:00 AM,0,73.9821,7.792
7/4/2022,11:00:00 AM,0,73.9785,7.363
7/4/2022,11:30:00 AM,0,73.9836,6.956
7/4/2022,12:00:00 PM,0,73.9835,6.561
7/4/2022,12:30:00 PM,0,73.9952,6.174
7/4/2022,1:00:00 PM,0,74.0091,5.818
7/4/2022,1:30:00 PM,0,74.0094,5.503
7/4/2022,2:00:00 PM,0,74.0089,5.331
7/4/2022,2:30:00 PM,0,74.0077,5.388
7/4/2022,3:00:00 PM,0,74.0198,5.872
7/4/2022,3:30:00 PM,0,74.0482,6.427
7/4/2022,4:00:00 PM,0,74.0577,7.24
7/4/2022,4:30:00 PM,0,74.0623,8.164
7/4/2022,5:00:00 PM,0,74.0631,8.978
7/4/2022,5:30:00 PM,0,74.0832,9.781
7/4/2022,6:00:00 PM,0,74.0883,10.514
7/4/2022,6:30:00 PM,0,74.0858,11.298
7/4/2022,7:00:00 PM,0,74.0606,12.132
7/4/2022,7:30:00 PM,0,74.0627,13.097
7/4/2022,8:00:00 PM,0,74.0655,14.222
7/4/2022,8:30:00 PM,0,74.0772,15.413
7/4/2022,9:00:00 PM,0,74.0853,16.347
7/4/2022,9:30:00 PM,0,74.0804,17.162
7/4/2022,10:00:00 PM,0,74.0818,17.784
7/4/2022,10:30:00 PM,0,74.0726,18.249
7/4/2022,11:00:00 PM,0,74.083,18.456
7/4/2022,11:30:00 PM,0,74.0888,18.505
7/5/2022,12:00:00 AM,0,74.0903,18.401
7/5/2022,12:30:00 AM,0,74.1037,18.134
7/5/2022,1:00:00 AM,0,74.0956,17.769
7/5/2022,1:30:00 AM,0,74.0996,17.408
7/5/2022,2:00:00 AM,0,74.0868,17.027
7/5/2022,2:30:00 AM,0,74.0932,16.667
7/5/2022,3:00:00 AM,0,74.1026,16.285
7/5/2022,3:30:00 AM,0,74.1131,15.889
7/5/2022,4:00:00 AM,0,74.125,15.189
7/5/2022,4:30:00 AM,0,74.1207,14.529
7/5/2022,5:00:00 AM,0,74.1133,14.277
7/5/2022,5:30:00 AM,0,74.0927,13.842
7/5/2022,6:00:00 AM,0,74.106,13.359
7/5/2022,6:30:00 AM,0,74.1149,12.868
7/5/2022,7:00:00 AM,0,74.1101,12.345
7/5/2022,7:30:00 AM,0,74.1168,11.834
7/5/2022,8:00:00 AM,0,74.1161,11.355
7/5/2022,8:30:00 AM,0,74.1017,10.869
7/5/2022,9:00:00 AM,0,74.0881,10.447
7/5/2022,9:30:00 AM,0,74.082,9.99
7/5/2022,10:00:00 AM,0,74.0799,9.581
7/5/2022,10:30:00 AM,0,74.0768,9.164
7/5/2022,11:00:00 AM,0,74.0878,8.759
7/5/2022,11:30:00 AM,0,74.0899,8.364
7/5/2022,12:00:00 PM,0,74.0786,8.007
7/5/2022,12:30:00 PM,0,74.0715,7.653
7/5/2022,1:00:00 PM,0,74.0716,7.316
7/5/2022,1:30:00 PM,0,74.0787,7.048
7/5/2022,2:00:00 PM,0,74.0757,7.222
7/5/2022,2:30:00 PM,0,74.0965,8.179
7/5/2022,3:00:00 PM,0,74.0971,10.136
7/5/2022,3:30:00 PM,0,74.1023,11.756
7/5/2022,4:00:00 PM,0,74.0944,13.614
7/5/2022,4:30:00 PM,0,74.082,14.842
7/5/2022,5:00:00 PM,0,74.0798,15.89
7/5/2022,5:30:00 PM,0,74.0819,15.683
7/5/2022,6:00:00 PM,0,74.0862,15.686
7/5/2022,6:30:00 PM,0,74.1062,16.103
7/5/2022,7:00:00 PM,0,74.1092,16.538
7/5/2022,7:30:00 PM,0,74.0983,17.055
7/5/2022,8:00:00 PM,0,74.1183,17.757
7/5/2022,8:30:00 PM,0,74.1235,18.586
7/5/2022,9:00:00 PM,0,74.12,19.269
7/5/2022,9:30:00 PM,0,74.1183,19.852
7/5/2022,10:00:00 PM,0,74.118,20.301
7/5/2022,10:30:00 PM,0,74.0998,20.544
7/5/2022,11:00:00 PM,0,74.0795,20.672
7/5/2022,11:30:00 PM,0,74.0799,20.617
7/6/2022,12:00:00 AM,0,74.0707,20.487
7/6/2022,12:30:00 AM,0,74.0658,20.224
7/6/2022,1:00:00 AM,0,74.0515,19.902
7/6/2022,1:30:00 AM,0,74.0468,19.458
7/6/2022,2:00:00 AM,0,74.0618,19.077
7/6/2022,2:30:00 AM,0,74.06,18.667
7/6/2022,3:00:00 AM,0,74.0798,18.245
7/6/2022,3:30:00 AM,0,74.0913,17.806
7/6/2022,4:00:00 AM,0,74.1058,17.257
7/6/2022,4:30:00 AM,0,74.127,16.323
7/6/2022,5:00:00 AM,0,74.1375,15.832
7/6/2022,5:30:00 AM,0,74.1464,15.406
7/6/2022,6:00:00 AM,0,74.1521,14.871
7/6/2022,6:30:00 AM,0,74.1383,14.27
7/6/2022,7:00:00 AM,0,74.1403,13.665
7/6/2022,7:30:00 AM,0,74.1226,13.054
7/6/2022,8:00:00 AM,0,74.1083,12.415
7/6/2022,8:30:00 AM,0,74.0958,11.822
7/6/2022,9:00:00 AM,0,74.1012,11.257
7/6/2022,9:30:00 AM,0,74.0938,10.695
7/6/2022,10:00:00 AM,0,74.098,10.108
7/6/2022,10:30:00 AM,0,74.1029,9.608
7/6/2022,11:00:00 AM,0,74.0903,9.114
7/6/2022,11:30:00 AM,0,74.0942,8.638
7/6/2022,12:00:00 PM,0,74.1017,8.188
7/6/2022,12:30:00 PM,0,74.1196,7.761
7/6/2022,1:00:00 PM,0,74.1442,7.361
7/6/2022,1:30:00 PM,0,74.1292,7.019
7/6/2022,2:00:00 PM,0,74.1342,7.087
7/6/2022,2:30:00 PM,0,74.1671,8.398
7/6/2022,3:00:00 PM,0,74.1666,10.255
7/6/2022,3:30:00 PM,0,74.1553,12.191
7/6/2022,4:00:00 PM,0,74.1338,13.575
7/6/2022,4:30:00 PM,0,74.1186,13.473
7/6/2022,5:00:00 PM,0,74.1179,13.756
7/6/2022,5:30:00 PM,0,74.1364,14.411
7/6/2022,6:00:00 PM,0,74.1364,15.075
7/6/2022,6:30:00 PM,0,74.1529,15.843
7/6/2022,7:00:00 PM,0,74.1542,16.574
7/6/2022,7:30:00 PM,0,74.1585,17.443
7/6/2022,8:00:00 PM,0,74.1499,18.451
7/6/2022,8:30:00 PM,0,74.1411,19.244
7/6/2022,9:00:00 PM,0,74.1319,19.881
7/6/2022,9:30:00 PM,0,74.1337,20.517
7/6/2022,10:00:00 PM,0,74.1299,21.052
7/6/2022,10:30:00 PM,0,74.1524,21.328
7/6/2022,11:00:00 PM,0,74.159,21.507
7/6/2022,11:30:00 PM,0,74.1736,21.452
7/7/2022,12:00:00 AM,0,74.1691,21.291
7/7/2022,12:30:00 AM,0,74.1614,21.017
7/7/2022,1:00:00 AM,0,74.1476,20.666
7/7/2022,1:30:00 AM,0,74.1558,20.298
7/7/2022,2:00:00 AM,0,74.1582,19.619
7/7/2022,2:30:00 AM,0,74.1678,18.996
7/7/2022,3:00:00 AM,0,74.1609,18.381
7/7/2022,3:30:00 AM,0,74.1842,17.829
7/7/2022,4:00:00 AM,0,74.1941,17.445
7/7/2022,4:30:00 AM,0,74.2215,17.136
7/7/2022,5:00:00 AM,0,74.2461,16.693
7/7/2022,5:30:00 AM,0,74.2473,16.155
7/7/2022,6:00:00 AM,0,74.2533,15.573
7/7/2022,6:30:00 AM,0,74.26,14.967
7/7/2022,7:00:00 AM,0,74.2552,14.362
7/7/2022,7:30:00 AM,0,74.25,13.76
7/7/2022,8:00:00 AM,0,74.2471,13.166
7/7/2022,8:30:00 AM,0,74.2366,12.613
7/7/2022,9:00:00 AM,0,74.2304,12.099
7/7/2022,9:30:00 AM,0,74.2197,11.58
7/7/2022,10:00:00 AM,0,74.2216,11.013
7/7/2022,10:30:00 AM,0,74.2207,10.498
7/7/2022,11:00:00 AM,0,74.2201,10.004
7/7/2022,11:30:00 AM,0,74.2279,9.518
7/7/2022,12:00:00 PM,0,74.2422,9.061
7/7/2022,12:30:00 PM,0,74.2575,8.604
7/7/2022,1:00:00 PM,0,74.2789,8.193
7/7/2022,1:30:00 PM,0,74.2845,7.893
7/7/2022,2:00:00 PM,0,74.2974,7.738
7/7/2022,2:30:00 PM,0,74.2828,7.877
7/7/2022,3:00:00 PM,0,74.2973,8.305
7/7/2022,3:30:00 PM,0,74.3059,8.771
7/7/2022,4:00:00 PM,0,74.3173,9.579
7/7/2022,4:30:00 PM,0,74.3197,10.656
7/7/2022,5:00:00 PM,0,74.3414,11.378
7/7/2022,5:30:00 PM,0,74.354,12.139
7/7/2022,6:00:00 PM,0,74.383,12.908
7/7/2022,6:30:00 PM,0,74.3965,13.683
7/7/2022,7:00:00 PM,0,74.4133,14.491
7/7/2022,7:30:00 PM,0,74.4142,15.375
7/7/2022,8:00:00 PM,0,74.4144,16.364
7/7/2022,8:30:00 PM,0,74.4159,17.477
7/7/2022,9:00:00 PM,0,74.4088,18.498
7/7/2022,9:30:00 PM,0,74.4035,19.437
7/7/2022,10:00:00 PM,0,74.4089,20.193
7/7/2022,10:30:00 PM,0,74.4132,20.675
7/7/2022,11:00:00 PM,0,74.4065,20.916
7/7/2022,11:30:00 PM,0,74.4028,20.942
7/8/2022,12:00:00 AM,0,74.4021,20.855
7/8/2022,12:30:00 AM,0,74.4002,20.687
7/8/2022,1:00:00 AM,0,74.3793,20.448
7/8/2022,1:30:00 AM,0,74.3856,20.199
7/8/2022,2:00:00 AM,0,74.3899,19.882
7/8/2022,2:30:00 AM,0,74.3961,19.545
7/8/2022,3:00:00 AM,0,74.4126,19.156
7/8/2022,3:30:00 AM,0,74.43,18.717
7/8/2022,4:00:00 AM,0,74.4612,18.249
7/8/2022,4:30:00 AM,0,74.4868,17.73
7/8/2022,5:00:00 AM,0,74.4955,17.16
7/8/2022,5:30:00 AM,0,74.5034,16.527
7/8/2022,6:00:00 AM,0,74.5015,15.865
7/8/2022,6:30:00 AM,0,74.4939,15.138
7/8/2022,7:00:00 AM,0,74.5036,14.456
7/8/2022,7:30:00 AM,0,74.5069,13.782
7/8/2022,8:00:00 AM,0,74.4958,13.024
7/8/2022,8:30:00 AM,0,74.5006,12.367
7/8/2022,9:00:00 AM,0,74.4829,11.598
7/8/2022,9:30:00 AM,0,74.4766,11.02
7/8/2022,10:00:00 AM,0,74.4637,10.512
7/8/2022,10:30:00 AM,0,74.4667,9.976
7/8/2022,11:00:00 AM,0,74.4835,9.489
7/8/2022,11:30:00 AM,0,74.497,9.013
7/8/2022,12:00:00 PM,0,74.4978,8.567
7/8/2022,12:30:00 PM,0,74.5174,8.105
7/8/2022,1:00:00 PM,0,74.5263,7.624
7/8/2022,1:30:00 PM,0,74.5367,7.254
7/8/2022,2:00:00 PM,0,74.5354,7.029
7/8/2022,2:30:00 PM,0,74.5279,7.007
7/8/2022,3:00:00 PM,0,74.5353,7.375
7/8/2022,3:30:00 PM,0,74.5367,7.878
7/8/2022,4:00:00 PM,0,74.5359,8.717
7/8/2022,4:30:00 PM,0,74.5467,9.672
7/8/2022,5:00:00 PM,0,74.5549,10.566
7/8/2022,5:30:00 PM,0,74.5772,12.123
7/8/2022,6:00:00 PM,0,74.5809,13.733
7/8/2022,6:30:00 PM,0,74.5849,15.091
7/8/2022,7:00:00 PM,0,74.5886,16.278
7/8/2022,7:30:00 PM,0,74.5813,17.65
7/8/2022,8:00:00 PM,0,74.5787,19.079
7/8/2022,8:30:00 PM,0,74.5927,20.41
7/8/2022,9:00:00 PM,0,74.5763,21.444
7/8/2022,9:30:00 PM,0,74.5641,22.077
7/8/2022,10:00:00 PM,0,74.5693,22.596
7/8/2022,10:30:00 PM,0,74.5795,22.908
7/8/2022,11:00:00 PM,0,74.5735,22.917
7/8/2022,11:30:00 PM,0,74.5671,22.67
7/9/2022,12:00:00 AM,0,74.5635,22.38
7/9/2022,12:30:00 AM,0,74.5601,22.016
7/9/2022,1:00:00 AM,0,74.5584,21.689
7/9/2022,1:30:00 AM,0,74.5787,21.333
7/9/2022,2:00:00 AM,0,74.5883,21.015
7/9/2022,2:30:00 AM,0,74.5935,20.621
7/9/2022,3:00:00 AM,0,74.6051,20.192
7/9/2022,3:30:00 AM,0,74.6089,19.74
7/9/2022,4:00:00 AM,0,74.6282,19.223
7/9/2022,4:30:00 AM,0,74.6555,18.233
7/9/2022,5:00:00 AM,0,74.667,17.343
7/9/2022,5:30:00 AM,0,74.6655,16.842
7/9/2022,6:00:00 AM,0,74.6745,16.369
7/9/2022,6:30:00 AM,0,74.6792,15.807
7/9/2022,7:00:00 AM,0,74.6734,15.258
7/9/2022,7:30:00 AM,0,74.6575,14.741
7/9/2022,8:00:00 AM,0,74.6408,14.226
7/9/2022,8:30:00 AM,0,74.6415,13.73
7/9/2022,9:00:00 AM,0,74.6394,13.239
7/9/2022,9:30:00 AM,0,74.6358,12.751
7/9/2022,10:00:00 AM,0,74.6436,12.279
7/9/2022,10:30:00 AM,0,74.6398,11.84
7/9/2022,11:00:00 AM,0,74.6346,11.425
7/9/2022,11:30:00 AM,0,74.6415,11.017
7/9/2022,12:00:00 PM,0,74.6671,10.626
7/9/2022,12:30:00 PM,0,74.6849,10.22
7/9/2022,1:00:00 PM,0,74.697,9.829
7/9/2022,1:30:00 PM,0,74.7013,9.504
7/9/2022,2:00:00 PM,0,74.7096,9.288
7/9/2022,2:30:00 PM,0,74.7221,9.243
7/9/2022,3:00:00 PM,0,74.734,9.559
7/9/2022,3:30:00 PM,0,74.7495,9.954
7/9/2022,4:00:00 PM,0,74.7528,10.645
7/9/2022,4:30:00 PM,0,74.7803,11.319
7/9/2022,5:00:00 PM,0,74.799,11.947
7/9/2022,5:30:00 PM,0,74.8176,12.553
7/9/2022,6:00:00 PM,0,74.8153,13.181
7/9/2022,6:30:00 PM,0,74.8083,13.918
7/9/2022,7:00:00 PM,0,74.8022,14.712
7/9/2022,7:30:00 PM,0,74.7969,15.558
7/9/2022,8:00:00 PM,0,74.7819,16.512
7/9/2022,8:30:00 PM,0,74.7807,17.563
7/9/2022,9:00:00 PM,0,74.7803,18.585
7/9/2022,9:30:00 PM,0,74.7867,19.416
7/9/2022,10:00:00 PM,0,74.7835,20.138
7/9/2022,10:30:00 PM,0,74.7855,20.686
7/9/2022,11:00:00 PM,0,74.7878,21
7/9/2022,11:30:00 PM,0,74.7805,21.135
7/10/2022,12:00:00 AM,0,74.7783,21.145
7/10/2022,12:30:00 AM,0,74.7602,21.026
7/10/2022,1:00:00 AM,0,74.7521,20.901
7/10/2022,1:30:00 AM,0,74.754,20.614
7/10/2022,2:00:00 AM,0,74.7598,20.337
7/10/2022,2:30:00 AM,0,74.7525,20.108
7/10/2022,3:00:00 AM,0,74.7537,19.802
7/10/2022,3:30:00 AM,0,74.7608,19.41
7/10/2022,4:00:00 AM,0,74.7772,18.934
7/10/2022,4:30:00 AM,0,74.805,18.436
7/10/2022,5:00:00 AM,0,74.8165,17.911
7/10/2022,5:30:00 AM,0,74.8128,17.387
7/10/2022,6:00:00 AM,0,74.8075,16.862
7/10/2022,6:30:00 AM,0,74.8086,16.337
7/10/2022,7:00:00 AM,0,74.7938,15.801
7/10/2022,7:30:00 AM,0,74.787,15.289
7/10/2022,8:00:00 AM,0,74.7827,14.762
7/10/2022,8:30:00 AM,0,74.7689,14.233
7/10/2022,9:00:00 AM,0,74.7639,13.695
7/10/2022,9:30:00 AM,0,74.7533,13.153
7/10/2022,10:00:00 AM,0,74.7503,12.637
7/10/2022,10:30:00 AM,0,74.7464,12.212
7/10/2022,11:00:00 AM,0,74.7437,11.817
7/10/2022,11:30:00 AM,0,74.7506,11.43
7/10/2022,12:00:00 PM,0,74.7506,11.106
7/10/2022,12:30:00 PM,0,74.7545,10.773
7/10/2022,1:00:00 PM,0,74.7537,10.467
7/10/2022,1:30:00 PM,0,74.7654,10.222
7/10/2022,2:00:00 PM,0,74.7642,10.07
7/10/2022,2:30:00 PM,0,74.7547,10.118
7/10/2022,3:00:00 PM,0,74.7537,10.573
7/10/2022,3:30:00 PM,0,74.7574,11.113
7/10/2022,4:00:00 PM,0,74.76,12.043
7/10/2022,4:30:00 PM,0,74.7493,12.998
7/10/2022,5:00:00 PM,0,74.7507,13.807
7/10/2022,5:30:00 PM,0,74.761,14.532
7/10/2022,6:00:00 PM,0,74.7574,15.269
7/10/2022,6:30:00 PM,0,74.7762,16.057
7/10/2022,7:00:00 PM,0,74.7593,17.441
7/10/2022,7:30:00 PM,0,74.7431,18.988
7/10/2022,8:00:00 PM,0,74.7524,20.205
7/10/2022,8:30:00 PM,0,74.7343,21.13
7/10/2022,9:00:00 PM,0,74.731,22.038
7/10/2022,9:30:00 PM,0,74.7364,22.853
7/10/2022,10:00:00 PM,0,74.7236,23.481
7/10/2022,10:30:00 PM,0,74.7116,23.919
7/10/2022,11:00:00 PM,0,74.7051,24.052
7/10/2022,11:30:00 PM,0,74.6944,24.037
7/11/2022,12:00:00 AM,0,74.6817,23.903
7/11/2022,12:30:00 AM,0,74.6715,23.673
7/11/2022,1:00:00 AM,0,74.6581,23.454
7/11/2022,1:30:00 AM,0,74.6432,23.013
7/11/2022,2:00:00 AM,0,74.6536,22.453
7/11/2022,2:30:00 AM,0,74.6501,21.849
7/11/2022,3:00:00 AM,0,74.6602,21.217
7/11/2022,3:30:00 AM,0,74.6744,20.391
7/11/2022,4:00:00 AM,0,74.6843,20.034
7/11/2022,4:30:00 AM,0,74.7022,19.644
7/11/2022,5:00:00 AM,0,74.7115,19.223
7/11/2022,5:30:00 AM,0,74.7046,18.758
7/11/2022,6:00:00 AM,0,74.703,18.221
7/11/2022,6:30:00 AM,0,74.7014,17.663
7/11/2022,7:00:00 AM,0,74.6952,17.073
7/11/2022,7:30:00 AM,0,74.679,16.47
7/11/2022,8:00:00 AM,0,74.6704,15.844
7/11/2022,8:30:00 AM,0,74.6581,15.211
7/11/2022,9:00:00 AM,0,74.6316,14.614
7/11/2022,9:30:00 AM,0,74.6176,14.062
7/11/2022,10:00:00 AM,0,74.6122,13.535
7/11/2022,10:30:00 AM,0,74.6099,13.086
7/11/2022,11:00:00 AM,0,74.6127,12.672
7/11/2022,11:30:00 AM,0,74.6136,12.288
7/11/2022,12:00:00 PM,0,74.613,11.892
7/11/2022,12:30:00 PM,0,74.604,11.536
7/11/2022,1:00:00 PM,0,74.6165,11.211
7/11/2022,1:30:00 PM,0,74.6244,10.981
7/11/2022,2:00:00 PM,0,74.6255,10.956
7/11/2022,2:30:00 PM,0,74.6426,11.234
7/11/2022,3:00:00 PM,0,74.6465,12.101
7/11/2022,3:30:00 PM,0,74.6449,13.262
7/11/2022,4:00:00 PM,0,74.6496,14.68
7/11/2022,4:30:00 PM,0,74.6387,16.161
7/11/2022,5:00:00 PM,0,74.6258,17.569
